ProductID,ProductNumber,ProductName,ProductSubCategoryName,ProductCategoryName,ProductionDate,FailureDate,WarrantyDate,FailureCode,FailureDescription,CustAccount,StoreName,TerritoryID,CountryRegionCode,TerritoryName
750,BK-R93R-44,"Road-150 Red, 44",Road Bikes,Bikes,2017-02-09,2017-10-08,2019-02-09,B-500,Tyre,338,Rambling Tours,8,DE,Germany
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2014-08-07,2014-12-17,2016-08-07,B-200,Fork,191,Non-Slip Pedal Company,6,CA,Canada
773,BK-M82S-44,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,2013-05-10,2013-08-16,2015-05-10,B-200,Fork,341,Independent Outlet,2,US,Northeast
967,BK-T79U-50,"Touring-1000 Blue, 50",Touring Bikes,Bikes,2015-09-27,2016-10-16,2017-09-27,B-300,Brake,338,Rambling Tours,8,DE,Germany
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2012-07-23,2014-03-07,2014-07-23,B-200,Fork,341,Independent Outlet,2,US,Northeast
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2013-08-12,2014-11-18,2015-08-12,B-300,Brake,341,Independent Outlet,2,US,Northeast
967,BK-T79U-50,"Touring-1000 Blue, 50",Touring Bikes,Bikes,2015-10-12,2016-02-25,2017-10-12,B-800,Chain,338,Rambling Tours,8,DE,Germany
967,BK-T79U-50,"Touring-1000 Blue, 50",Touring Bikes,Bikes,2015-10-17,2016-10-11,2017-10-17,B-200,Fork,338,Rambling Tours,8,DE,Germany
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-05-27,2015-10-26,2017-05-27,B-200,Fork,338,Rambling Tours,8,DE,Germany
798,BK-R64Y-40,"Road-550-W Yellow, 40",Road Bikes,Bikes,2015-07-25,2016-10-13,2017-07-25,B-100,Frame,338,Rambling Tours,8,DE,Germany
970,BK-T44U-46,"Touring-2000 Blue, 46",Touring Bikes,Bikes,2012-05-28,2013-10-01,2014-05-28,B-300,Brake,338,Rambling Tours,8,DE,Germany
798,BK-R64Y-40,"Road-550-W Yellow, 40",Road Bikes,Bikes,2016-10-13,2017-02-18,2018-10-13,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
793,BK-R89B-44,"Road-250 Black, 44",Road Bikes,Bikes,2017-02-04,2018-08-16,2019-02-04,B-800,Chain,338,Rambling Tours,8,DE,Germany
793,BK-R89B-44,"Road-250 Black, 44",Road Bikes,Bikes,2017-02-06,2017-10-20,2019-02-06,B-400,Saddle,338,Rambling Tours,8,DE,Germany
793,BK-R89B-44,"Road-250 Black, 44",Road Bikes,Bikes,2017-01-31,2018-12-14,2019-01-31,B-200,Fork,338,Rambling Tours,8,DE,Germany
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2012-06-18,2013-08-12,2014-06-18,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
966,BK-T79U-46,"Touring-1000 Blue, 46",Touring Bikes,Bikes,2013-07-21,2014-06-30,2015-07-21,B-300,Brake,30115,Retreat Inn,6,CA,Canada
763,BK-R50R-48,"Road-650 Red, 48",Road Bikes,Bikes,2013-10-17,2013-11-27,2015-10-17,B-600,Gear,30115,Retreat Inn,6,CA,Canada
782,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,2017-04-24,2018-04-12,2019-04-24,B-600,Gear,30115,Retreat Inn,6,CA,Canada
784,BK-M68B-46,"Mountain-200 Black, 46",Mountain Bikes,Bikes,2017-02-21,2018-11-01,2019-02-21,B-400,Saddle,30115,Retreat Inn,6,CA,Canada
750,BK-R93R-44,"Road-150 Red, 44",Road Bikes,Bikes,2017-02-02,2017-08-02,2019-02-02,B-300,Brake,30115,Retreat Inn,6,CA,Canada
752,BK-R93R-52,"Road-150 Red, 52",Road Bikes,Bikes,2015-05-10,2015-12-21,2017-05-10,B-600,Gear,30115,Retreat Inn,6,CA,Canada
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2016-04-24,2017-08-17,2018-04-24,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-05-11,2014-06-14,2016-05-11,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
784,BK-M68B-46,"Mountain-200 Black, 46",Mountain Bikes,Bikes,2014-07-12,2015-06-08,2016-07-12,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
962,BK-T18Y-50,"Touring-3000 Yellow, 50",Touring Bikes,Bikes,2012-12-03,2013-08-22,2014-12-03,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2014-08-23,2016-07-18,2016-08-23,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
760,BK-R50R-60,"Road-650 Red, 60",Road Bikes,Bikes,2014-01-22,2015-10-10,2016-01-22,B-600,Gear,30115,Retreat Inn,6,CA,Canada
976,BK-R79Y-48,"Road-350-W Yellow, 48",Road Bikes,Bikes,2015-09-21,2016-04-19,2017-09-21,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
976,BK-R79Y-48,"Road-350-W Yellow, 48",Road Bikes,Bikes,2015-09-21,2017-01-11,2017-09-21,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-02-16,2016-10-20,2018-02-16,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-02-15,2017-09-16,2018-02-15,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
973,BK-R79Y-40,"Road-350-W Yellow, 40",Road Bikes,Bikes,2012-11-21,2013-01-15,2014-11-21,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
784,BK-M68B-46,"Mountain-200 Black, 46",Mountain Bikes,Bikes,2017-04-25,2017-07-02,2019-04-25,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
784,BK-M68B-46,"Mountain-200 Black, 46",Mountain Bikes,Bikes,2017-04-28,2018-10-21,2019-04-28,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-08-27,2017-11-30,2018-08-27,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
757,BK-R68R-48,"Road-450 Red, 48",Road Bikes,Bikes,2017-04-30,2017-07-16,2019-04-30,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2013-11-09,2014-01-21,2015-11-09,B-200,Fork,191,Non-Slip Pedal Company,6,CA,Canada
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-11-21,2016-01-10,2017-11-21,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-11-16,2016-01-22,2017-11-16,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
979,BK-T18U-50,"Touring-3000 Blue, 50",Touring Bikes,Bikes,2014-05-27,2014-12-05,2016-05-27,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2013-11-19,2015-07-22,2015-11-19,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-05-31,2015-08-23,2017-05-31,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-05-09,2017-10-23,2018-05-09,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
982,BK-M38S-42,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2014-03-20,2015-01-25,2016-03-20,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
982,BK-M38S-42,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2014-03-19,2015-07-19,2016-03-19,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2017-01-19,2017-07-22,2019-01-19,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2017-01-17,2018-08-12,2019-01-17,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-05-05,2014-05-28,2016-05-05,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2012-11-22,2014-10-15,2014-11-22,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
979,BK-T18U-50,"Touring-3000 Blue, 50",Touring Bikes,Bikes,2015-10-28,2017-08-10,2017-10-28,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2012-11-21,2014-05-24,2014-11-21,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
797,BK-R64Y-38,"Road-550-W Yellow, 38",Road Bikes,Bikes,2015-06-10,2016-01-19,2017-06-10,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2012-02-25,2013-05-18,2014-02-25,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2014-04-05,2015-03-15,2016-04-05,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-02-27,2014-05-08,2016-02-27,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
973,BK-R79Y-40,"Road-350-W Yellow, 40",Road Bikes,Bikes,2012-12-02,2014-05-01,2014-12-02,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-03-11,2016-07-23,2018-03-11,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-04-05,2016-04-28,2018-04-05,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
976,BK-R79Y-48,"Road-350-W Yellow, 48",Road Bikes,Bikes,2015-09-21,2015-10-20,2017-09-21,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
979,BK-T18U-50,"Touring-3000 Blue, 50",Touring Bikes,Bikes,2014-06-24,2014-12-30,2016-06-24,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
979,BK-T18U-50,"Touring-3000 Blue, 50",Touring Bikes,Bikes,2014-06-29,2015-07-30,2016-06-29,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-03-03,2016-05-30,2017-03-03,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
979,BK-T18U-50,"Touring-3000 Blue, 50",Touring Bikes,Bikes,2016-06-23,2017-01-24,2018-06-23,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-11-13,2017-07-13,2018-11-13,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-11-16,2017-05-08,2018-11-16,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2016-07-12,2016-11-29,2018-07-12,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2016-07-13,2017-01-13,2018-07-13,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-09-30,2016-02-26,2017-09-30,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
976,BK-R79Y-48,"Road-350-W Yellow, 48",Road Bikes,Bikes,2013-09-25,2015-05-27,2015-09-25,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2015-04-18,2016-07-27,2017-04-18,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
782,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,2014-09-25,2015-10-08,2016-09-25,B-1000,Wheel rim,319,Cycles Sales and Repair,7,FR,France
801,BK-R64Y-48,"Road-550-W Yellow, 48",Road Bikes,Bikes,2016-09-06,2018-04-06,2018-09-06,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2013-11-26,2015-07-18,2015-11-26,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
962,BK-T18Y-50,"Touring-3000 Yellow, 50",Touring Bikes,Bikes,2017-02-23,2018-03-08,2019-02-23,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
763,BK-R50R-48,"Road-650 Red, 48",Road Bikes,Bikes,2012-02-21,2013-08-24,2014-02-21,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
960,BK-T18U-62,"Touring-3000 Blue, 62",Touring Bikes,Bikes,2017-01-31,2018-03-13,2019-01-31,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
960,BK-T18U-62,"Touring-3000 Blue, 62",Touring Bikes,Bikes,2017-01-31,2017-08-08,2019-01-31,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
962,BK-T18Y-50,"Touring-3000 Yellow, 50",Touring Bikes,Bikes,2016-03-01,2016-11-23,2018-03-01,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
960,BK-T18U-62,"Touring-3000 Blue, 62",Touring Bikes,Bikes,2016-02-24,2016-06-11,2018-02-24,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-07-08,2015-07-02,2016-07-08,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-07-15,2015-11-10,2016-07-15,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-07-13,2016-04-11,2016-07-13,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-07-13,2015-07-16,2016-07-13,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
961,BK-T18Y-44,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,2015-04-06,2015-04-17,2017-04-06,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
782,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,2015-12-11,2016-09-11,2017-12-11,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
795,BK-R89B-52,"Road-250 Black, 52",Road Bikes,Bikes,2016-11-11,2018-04-28,2018-11-11,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
795,BK-R89B-52,"Road-250 Black, 52",Road Bikes,Bikes,2016-11-11,2018-04-28,2018-11-11,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
750,BK-R93R-44,"Road-150 Red, 44",Road Bikes,Bikes,2017-04-02,2018-03-28,2019-04-02,B-400,Saddle,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-02-27,2016-03-05,2018-02-27,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
763,BK-R50R-48,"Road-650 Red, 48",Road Bikes,Bikes,2012-06-04,2013-12-18,2014-06-04,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
763,BK-R50R-48,"Road-650 Red, 48",Road Bikes,Bikes,2012-06-02,2012-11-10,2014-06-02,B-800,Chain,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-07-18,2018-06-08,2018-07-18,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-10-15,2017-06-26,2018-10-15,B-800,Chain,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-05-09,2017-12-25,2018-05-09,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2014-12-24,2016-11-04,2016-12-24,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-01-06,2016-09-26,2018-01-06,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-02-22,2017-01-20,2018-02-22,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
974,BK-R79Y-42,"Road-350-W Yellow, 42",Road Bikes,Bikes,2016-07-13,2017-01-19,2018-07-13,B-200,Fork,338,Rambling Tours,8,DE,Germany
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-07-24,2014-11-24,2016-07-24,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-07-18,2015-03-06,2016-07-18,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2017-01-25,2018-03-01,2019-01-25,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2013-05-21,2014-02-12,2015-05-21,B-200,Fork,341,Independent Outlet,2,US,Northeast
766,BK-R50B-60,"Road-650 Black, 60",Road Bikes,Bikes,2015-10-22,2017-05-05,2017-10-22,B-400,Saddle,338,Rambling Tours,8,DE,Germany
752,BK-R93R-52,"Road-150 Red, 52",Road Bikes,Bikes,2012-05-11,2013-06-23,2014-05-11,B-400,Saddle,341,Independent Outlet,2,US,Northeast
782,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,2015-10-21,2016-10-08,2017-10-21,B-200,Fork,341,Independent Outlet,2,US,Northeast
782,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,2015-10-19,2016-06-05,2017-10-19,B-200,Fork,341,Independent Outlet,2,US,Northeast
752,BK-R93R-52,"Road-150 Red, 52",Road Bikes,Bikes,2012-05-07,2012-08-01,2014-05-07,B-400,Saddle,341,Independent Outlet,2,US,Northeast
956,BK-T79Y-54,"Touring-1000 Yellow, 54",Touring Bikes,Bikes,2016-11-14,2017-09-13,2018-11-14,B-100,Frame,338,Rambling Tours,8,DE,Germany
770,BK-R50B-52,"Road-650 Black, 52",Road Bikes,Bikes,2016-06-17,2017-02-09,2018-06-17,B-700,Drivetrain,338,Rambling Tours,8,DE,Germany
752,BK-R93R-52,"Road-150 Red, 52",Road Bikes,Bikes,2016-10-23,2017-08-09,2018-10-23,B-200,Fork,693,Stock Parts and Supplies,1,US,Northwest
752,BK-R93R-52,"Road-150 Red, 52",Road Bikes,Bikes,2016-10-18,2016-12-08,2018-10-18,B-700,Drivetrain,693,Stock Parts and Supplies,1,US,Northwest
763,BK-R50R-48,"Road-650 Red, 48",Road Bikes,Bikes,2012-09-20,2013-06-23,2014-09-20,B-200,Fork,693,Stock Parts and Supplies,1,US,Northwest
763,BK-R50R-48,"Road-650 Red, 48",Road Bikes,Bikes,2012-09-15,2014-07-31,2014-09-15,B-700,Drivetrain,693,Stock Parts and Supplies,1,US,Northwest
770,BK-R50B-52,"Road-650 Black, 52",Road Bikes,Bikes,2015-10-20,2016-08-26,2017-10-20,B-200,Fork,338,Rambling Tours,8,DE,Germany
954,BK-T79Y-46,"Touring-1000 Yellow, 46",Touring Bikes,Bikes,2014-06-26,2015-04-08,2016-06-26,B-800,Chain,341,Independent Outlet,2,US,Northeast
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-01-11,2014-12-29,2016-01-11,B-800,Chain,693,Stock Parts and Supplies,1,US,Northwest
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-01-12,2014-09-08,2016-01-12,B-700,Drivetrain,693,Stock Parts and Supplies,1,US,Northwest
763,BK-R50R-48,"Road-650 Red, 48",Road Bikes,Bikes,2012-10-04,2013-02-17,2014-10-04,B-100,Frame,693,Stock Parts and Supplies,1,US,Northwest
763,BK-R50R-48,"Road-650 Red, 48",Road Bikes,Bikes,2012-10-08,2012-11-29,2014-10-08,B-700,Drivetrain,693,Stock Parts and Supplies,1,US,Northwest
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2012-07-31,2014-03-12,2014-07-31,B-200,Fork,693,Stock Parts and Supplies,1,US,Northwest
782,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,2013-12-06,2015-03-06,2015-12-06,B-300,Brake,693,Stock Parts and Supplies,1,US,Northwest
799,BK-R64Y-42,"Road-550-W Yellow, 42",Road Bikes,Bikes,2013-01-07,2014-03-18,2015-01-07,B-100,Frame,693,Stock Parts and Supplies,1,US,Northwest
799,BK-R64Y-42,"Road-550-W Yellow, 42",Road Bikes,Bikes,2013-01-04,2014-07-05,2015-01-04,B-700,Drivetrain,693,Stock Parts and Supplies,1,US,Northwest
795,BK-R89B-52,"Road-250 Black, 52",Road Bikes,Bikes,2015-07-19,2016-02-08,2017-07-19,B-200,Fork,191,Non-Slip Pedal Company,6,CA,Canada
999,BK-R19B-52,"Road-750 Black, 52",Road Bikes,Bikes,2013-05-24,2014-11-18,2015-05-24,B-400,Saddle,191,Non-Slip Pedal Company,6,CA,Canada
999,BK-R19B-52,"Road-750 Black, 52",Road Bikes,Bikes,2013-05-26,2014-07-15,2015-05-26,B-800,Chain,191,Non-Slip Pedal Company,6,CA,Canada
784,BK-M68B-46,"Mountain-200 Black, 46",Mountain Bikes,Bikes,2016-11-23,2018-09-01,2018-11-23,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2013-10-06,2014-04-05,2015-10-06,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2014-08-23,2016-04-26,2016-08-23,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-03-24,2015-04-17,2016-03-24,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2013-11-29,2014-07-11,2015-11-29,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2013-11-29,2015-01-24,2015-11-29,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2012-04-08,2012-10-21,2014-04-08,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-10-19,2017-08-07,2017-10-19,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-10-17,2017-01-01,2017-10-17,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
972,BK-T44U-54,"Touring-2000 Blue, 54",Touring Bikes,Bikes,2016-10-31,2017-07-16,2018-10-31,B-800,Chain,338,Rambling Tours,8,DE,Germany
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-05-17,2017-01-25,2018-05-17,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2015-01-06,2015-02-05,2017-01-06,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2014-11-08,2015-10-30,2016-11-08,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2016-12-10,2018-11-12,2018-12-10,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2016-12-06,2017-05-15,2018-12-06,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2016-12-07,2018-05-04,2018-12-07,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2016-12-11,2017-08-05,2018-12-11,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
973,BK-R79Y-40,"Road-350-W Yellow, 40",Road Bikes,Bikes,2015-11-28,2017-04-16,2017-11-28,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
798,BK-R64Y-40,"Road-550-W Yellow, 40",Road Bikes,Bikes,2017-03-26,2018-12-29,2019-03-26,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
967,BK-T79U-50,"Touring-1000 Blue, 50",Touring Bikes,Bikes,2017-01-19,2018-02-01,2019-01-19,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
967,BK-T79U-50,"Touring-1000 Blue, 50",Touring Bikes,Bikes,2017-01-13,2018-09-09,2019-01-13,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-07-19,2016-12-12,2018-07-19,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-07-14,2017-10-02,2018-07-14,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
974,BK-R79Y-42,"Road-350-W Yellow, 42",Road Bikes,Bikes,2014-04-05,2016-02-08,2016-04-05,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
974,BK-R79Y-42,"Road-350-W Yellow, 42",Road Bikes,Bikes,2014-04-07,2015-09-11,2016-04-07,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
750,BK-R93R-44,"Road-150 Red, 44",Road Bikes,Bikes,2017-01-19,2017-10-02,2019-01-19,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
750,BK-R93R-44,"Road-150 Red, 44",Road Bikes,Bikes,2017-01-13,2018-01-27,2019-01-13,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
801,BK-R64Y-48,"Road-550-W Yellow, 48",Road Bikes,Bikes,2016-01-23,2016-10-17,2018-01-23,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-08-03,2016-03-01,2016-08-03,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
795,BK-R89B-52,"Road-250 Black, 52",Road Bikes,Bikes,2014-10-18,2014-10-30,2016-10-18,B-800,Chain,338,Rambling Tours,8,DE,Germany
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-01-20,2016-08-23,2018-01-20,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
